Molecule ChEMBL ID,mw,mw_H,qed,max_charge,min_charge,max_abs_charge,min_abs_charge,aliphaticCarbocycles,aliphaticHeterocycles,aliphaticRings,aromaticCarbocycles,aromaticHeterocycles,aromaticRings,HAcceptors,HDonors,heteroatoms,rotatableBonds,saturatedCarbocycles,saturatedHeterocycles,satureatedRings,ringCount,molLogP,molMR
CHEMBL2442011,377.488,350.272,0.828678238,0.257357484,-0.488072318,0.488072318,0.257357484,1,0,1,2,0,2,4,1,5,6,1,0,1,3,3.86928,108.8729
CHEMBL2442020,366.505,336.265,0.828875184,0.257357484,-0.488062578,0.488062578,0.257357484,1,0,1,2,0,2,3,1,4,6,1,0,1,3,4.30602,108.8949
CHEMBL2442031,366.505,336.265,0.82498012,0.257598245,-0.488073099,0.488073099,0.257598245,1,0,1,2,0,2,3,1,4,6,1,0,1,3,4.3861,108.7529
CHEMBL3218118,431.272,418.168,0.786603473,0.244260244,-0.490376936,0.490376936,0.244260244,0,1,1,2,0,2,5,1,10,5,0,1,1,3,2.81858,96.7806
CHEMBL4248352,408.383,393.263,0.537501415,0.417755698,-0.337979071,0.417755698,0.337979071,0,0,0,1,3,4,4,1,8,4,0,0,0,4,4.563,104.5282
CHEMBL4245270,413.443,391.267,0.596943568,0.417741837,-0.343361045,0.417741837,0.343361045,1,0,1,1,2,3,3,1,7,4,1,0,1,4,5.7,107.7642
CHEMBL4242867,491.391,476.271,0.344624118,0.572596301,-0.40579967,0.572596301,0.40579967,0,0,0,2,2,4,4,1,11,5,0,0,0,4,6.0666,113.4162
CHEMBL4439190,491.374,475.246,0.646092372,0.244198072,-0.393280918,0.393280918,0.244198072,0,1,1,2,0,2,7,2,12,5,0,1,1,3,1.43528,109.3872
CHEMBL3218114,441.336,423.192,0.767729257,0.244055843,-0.490596207,0.490596207,0.244055843,0,1,1,2,0,2,5,1,9,5,0,1,1,3,3.45968,106.0566
CHEMBL3353610,523.529,506.393,0.29446095,0.41872178,-0.477639243,0.477639243,0.41872178,0,0,0,3,1,4,4,1,11,6,0,0,0,4,6.46132,124.7341
CHEMBL5281065,344.314,333.226,0.862352453,0.471079364,-0.461701499,0.471079364,0.461701499,0,0,0,1,1,2,5,1,9,4,0,0,0,2,3.4876,78.1912
CHEMBL5271247,287.348,274.244,0.800549461,0.233691385,-0.492133999,0.492133999,0.233691385,0,0,0,1,2,3,7,1,7,3,0,0,0,3,2.49752,76.4368
CHEMBL5280621,303.347,290.243,0.794887635,0.233693501,-0.496021634,0.496021634,0.233693501,0,0,0,1,2,3,8,1,8,4,0,0,0,3,2.1977,78.2518
CHEMBL5290167,303.347,290.243,0.794887635,0.233691236,-0.496743957,0.496743957,0.233691236,0,0,0,1,2,3,8,1,8,4,0,0,0,3,2.1977,78.2518
CHEMBL2442010,377.488,350.272,0.828678238,0.257357484,-0.488073088,0.488073088,0.257357484,1,0,1,2,0,2,4,1,5,6,1,0,1,3,3.86928,108.8729
CHEMBL2442017,386.923,359.707,0.785560917,0.257357484,-0.488016942,0.488016942,0.257357484,1,0,1,2,0,2,3,1,5,6,1,0,1,3,4.651,109.1679
CHEMBL5285498,235.264,226.192,0.811270226,0.353231377,-0.492044208,0.492044208,0.353231377,0,0,0,1,1,2,5,1,5,2,0,0,0,2,2.3023,60.5543
CHEMBL5277086,248.307,236.211,0.875462406,0.266496573,-0.492090649,0.492090649,0.266496573,0,0,0,1,1,2,4,2,5,3,0,0,0,2,2.2654,67.222
CHEMBL5274340,302.363,288.251,0.768014433,0.233691229,-0.492134,0.492134,0.233691229,0,0,0,1,2,3,8,2,8,4,0,0,0,3,2.2308,81.2465
CHEMBL5270507,291.311,281.231,0.801085785,0.233691232,-0.492134,0.492134,0.233691232,0,0,0,1,2,3,7,1,8,3,0,0,0,3,2.3282,71.6578
CHEMBL5285661,294.307,283.219,0.923724741,0.292628545,-0.492089574,0.492089574,0.292628545,0,1,1,1,1,2,5,1,7,2,0,1,1,3,2.4323,70.7783
CHEMBL5286892,292.316,280.22,0.884253522,0.292628561,-0.507218971,0.507218971,0.292628561,0,1,1,1,1,2,6,2,7,2,0,1,1,3,1.9988,72.4851
CHEMBL4777635,408.448,386.272,0.642430887,0.254810592,-0.367573493,0.367573493,0.254810592,0,0,0,3,0,3,2,1,6,6,0,0,0,3,4.70322,110.4989
CHEMBL5181908,391.54,366.34,0.566860492,0.321940318,-0.315059931,0.321940318,0.315059931,0,1,1,2,1,3,3,1,5,4,0,1,1,4,6.3025,115.7807
CHEMBL4251427,441.331,428.227,0.592391774,0.41775465,-0.33947392,0.41775465,0.33947392,0,0,0,1,2,3,3,2,11,4,0,0,0,3,4.3269,97.0549
CHEMBL4245257,475.392,460.272,0.358509325,0.41775465,-0.339520437,0.41775465,0.339520437,0,0,0,2,2,4,3,1,10,4,0,0,0,4,6.1868,111.7352
CHEMBL5275778,252.317,236.189,0.746717377,0.127690921,-0.457358924,0.457358924,0.127690921,0,0,0,2,1,3,2,2,3,4,0,0,0,3,3.4614,77.5731
CHEMBL4244629,470.211,456.099,0.604082492,0.415909861,-0.326553489,0.415909861,0.326553489,0,0,0,1,1,2,2,2,11,4,0,0,0,2,5.2023,92.4084
CHEMBL3353586,436.411,421.291,0.626050933,0.417391524,-0.477639243,0.477639243,0.417391524,0,0,0,2,1,3,4,1,10,6,0,0,0,3,4.1941,102.4511
CHEMBL3353573,456.873,440.745,0.586237685,0.417444189,-0.391680457,0.417444189,0.391680457,0,0,0,2,1,3,4,1,10,6,0,0,0,3,4.6416,106.4246
CHEMBL3353569,426.847,412.735,0.566624928,0.417444189,-0.244016083,0.417444189,0.244016083,0,0,0,2,1,3,3,0,9,5,0,0,0,3,5.1493,100.5018
CHEMBL5276487,294.307,283.219,0.92089847,0.270976863,-0.492090552,0.492090552,0.270976863,0,1,1,1,1,2,5,1,7,2,0,1,1,3,2.0847,71.0283
CHEMBL3902066,474.464,457.328,0.490222991,0.415910235,-0.301672047,0.415910235,0.301672047,0,0,0,2,2,4,7,1,11,4,0,0,0,4,3.5607,119.3157
CHEMBL3920880,482.415,468.303,0.450361877,0.418722177,-0.447122679,0.447122679,0.418722177,0,0,0,1,3,4,8,1,13,4,0,0,0,4,3.2928,111.5397
CHEMBL3913924,499.471,486.367,0.435247055,0.416013931,-0.301620692,0.416013931,0.301620692,0,0,0,1,3,4,9,1,14,4,0,0,0,4,3.1563,114.9457
CHEMBL3944172,499.471,486.367,0.435247055,0.418745681,-0.301620692,0.418745681,0.301620692,0,0,0,1,3,4,9,1,14,4,0,0,0,4,3.1563,114.9457
CHEMBL3947801,509.441,494.321,0.414758078,0.572697674,-0.402652395,0.572697674,0.402652395,0,0,0,1,3,4,9,1,14,5,0,0,0,4,2.9746,118.7497
CHEMBL4762495,423.875,404.723,0.6667284,0.25638718,-0.367573492,0.367573492,0.25638718,1,0,1,2,1,3,3,1,7,5,0,0,0,4,4.2304,111.2559
CHEMBL5280897,265.309,253.213,0.864097899,0.233323586,-0.49214221,0.49214221,0.233323586,0,0,0,1,1,2,4,1,5,3,0,0,0,2,3.4935,68.3413
CHEMBL5282082,530.565,508.389,0.432275732,0.418732654,-0.481025251,0.481025251,0.418732654,0,1,1,2,1,3,4,1,12,6,0,1,1,4,5.41562,124.9996
CHEMBL3924146,486.355,470.227,0.612138193,0.280375783,-0.315176326,0.315176326,0.280375783,0,2,2,1,2,3,8,1,11,4,0,0,0,5,2.6694,117.8482
CHEMBL3981620,478.574,452.366,0.438150516,0.330438417,-0.493333548,0.493333548,0.330438417,0,0,0,2,2,4,8,1,9,7,0,0,0,4,3.5767,134.6467
CHEMBL3974013,544.458,527.322,0.371485048,0.422072243,-0.477967837,0.477967837,0.422072243,0,0,0,1,3,4,9,1,15,6,0,0,0,4,3.66262,122.7827
CHEMBL3927494,512.897,496.769,0.443377478,0.417364812,-0.444149012,0.444149012,0.417364812,0,0,0,1,3,4,8,1,13,4,0,0,0,4,4.11552,121.3287
CHEMBL3908909,504.515,482.339,0.413121978,0.332787317,-0.487341247,0.487341247,0.332787317,0,0,0,1,3,4,9,1,12,7,0,0,0,4,3.4479,126.8287
CHEMBL5281532,282.296,271.208,0.877312091,0.292350332,-0.492089575,0.492089575,0.292350332,0,0,0,1,1,2,5,1,7,3,0,0,0,2,2.2882,68.2753
CHEMBL3981569,388.467,364.275,0.641960736,0.244385565,-0.496756759,0.496756759,0.244385565,0,0,0,3,0,3,3,1,5,8,0,0,0,3,3.4931,112.0674
CHEMBL3892508,394.496,372.32,0.635556588,0.264412846,-0.496756759,0.496756759,0.264412846,0,0,0,2,1,3,4,1,6,8,0,0,0,3,3.4957,110.3149
CHEMBL2387541,286.415,260.207,0.778934237,0.127411354,-0.507497006,0.507497006,0.127411354,1,1,2,1,0,1,2,1,2,2,0,0,0,3,4.9556,86.0308
CHEMBL497318,316.485,284.229,0.428824282,0.122557034,-0.507508813,0.507508813,0.122557034,0,0,0,1,0,1,2,2,2,9,0,0,0,1,6.0657,99.1266
CHEMBL2443077,501.299,481.139,0.591656535,0.572596317,-0.485452128,0.572596317,0.485452128,0,2,2,2,0,2,4,2,10,2,0,1,1,4,5.2303,110.0285
CHEMBL2443073,440.849,420.689,0.637021108,0.415912065,-0.485071775,0.485071775,0.415912065,0,2,2,2,0,2,3,2,9,1,0,1,1,4,5.2414,105.6575
CHEMBL2443081,390.405,369.237,0.736358019,0.415912065,-0.486851192,0.486851192,0.415912065,0,2,2,2,0,2,2,1,7,1,0,1,1,4,5.0971,99.3917
CHEMBL3682572,509.587,486.403,0.302119434,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,5,1,8,7,0,0,0,5,5.69892,142.9231
CHEMBL3682588,536.915,520.787,0.316680623,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,12,7,0,0,0,4,5.8805,126.6481
CHEMBL3682613,530.524,509.356,0.32234802,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,11,7,0,0,0,4,5.84394,131.1121
CHEMBL3976638,576.384,558.24,0.350968131,0.391859437,-0.490102391,0.490102391,0.391859437,0,0,0,1,3,4,9,1,15,7,0,0,0,4,4.4389,134.7867
CHEMBL3577904,446.453,426.293,0.417687584,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,3,1,4,3,1,7,6,0,0,0,4,5.6148,119.7908
CHEMBL3577900,442.49,419.306,0.388830412,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,3,1,4,3,1,6,7,0,0,0,4,5.8658,124.4498
CHEMBL3577899,442.49,419.306,0.418921447,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,3,1,4,3,1,6,6,0,0,0,4,5.6498,124.4438
CHEMBL3577893,446.453,426.293,0.417687584,0.335193223,-0.477639104,0.477639104,0.335193223,0,0,0,3,1,4,3,1,7,6,0,0,0,4,5.6148,119.7908
CHEMBL2387742,286.415,260.207,0.75888184,0.122868069,-0.507496958,0.507496958,0.122868069,1,0,1,1,0,1,2,2,2,4,0,0,0,2,5.0663,87.8026
CHEMBL2443067,422.378,404.234,0.667032839,0.415912065,-0.482820398,0.482820398,0.415912065,0,2,2,2,0,2,3,1,9,1,0,1,1,4,4.8764,99.9762
CHEMBL2443062,501.299,481.139,0.591656535,0.572596317,-0.485452128,0.572596317,0.485452128,0,2,2,2,0,2,4,2,10,2,0,1,1,4,5.2303,110.0285
CHEMBL3353583,454.401,440.289,0.560431464,0.417495898,-0.477639243,0.477639243,0.417495898,0,0,0,2,1,3,4,1,11,6,0,0,0,3,4.3332,102.4091
CHEMBL4247089,425.385,410.265,0.451261719,0.41775465,-0.339520411,0.41775465,0.339520411,0,0,0,2,2,4,3,1,8,4,0,0,0,4,5.3071,106.6912
CHEMBL2443072,424.394,404.234,0.65119357,0.415912065,-0.483557973,0.483557973,0.415912065,0,2,2,2,0,2,3,2,9,1,0,1,1,4,4.7271,100.6055
CHEMBL375696,347.543,310.247,0.296174473,0.219585561,-0.394544208,0.394544208,0.219585561,0,0,0,0,0,0,2,2,3,16,0,0,0,0,5.2406,108.4995
CHEMBL3968210,488.613,460.389,0.445248637,0.330438417,-0.301672047,0.330438417,0.301672047,1,0,1,2,2,4,7,1,8,5,1,0,1,5,4.5896,140.1397
CHEMBL3904057,506.918,489.782,0.429058161,0.38708212,-0.433242237,0.433242237,0.38708212,0,0,0,2,2,4,8,1,12,6,0,0,0,4,3.7967,125.9557
CHEMBL3945471,517.461,505.365,0.419201249,0.418833063,-0.301620692,0.418833063,0.301620692,0,0,0,1,3,4,9,1,15,4,0,0,0,4,3.2954,114.9037
CHEMBL2442034,364.489,336.265,0.838009947,0.257617573,-0.488073099,0.488073099,0.257617573,2,0,2,2,0,2,3,1,4,6,2,0,2,4,4.1401,106.6389
CHEMBL3682566,486.593,460.385,0.38796218,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,7,6,0,0,0,5,5.51572,136.3341
CHEMBL3682564,519.574,495.382,0.328196122,0.265305133,-0.544815108,0.544815108,0.265305133,1,0,1,3,1,4,6,0,9,9,1,0,1,5,4.23012,135.2403
CHEMBL3687368,523.035,503.883,0.274632827,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,5,1,9,6,0,0,0,5,6.50502,140.0851
CHEMBL3687369,523.035,503.883,0.274632827,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,5,1,9,6,0,0,0,5,6.50502,140.0851
CHEMBL3687380,536.6,510.392,0.276718391,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,9,8,1,0,1,5,6.52882,140.9271
CHEMBL3687399,560.55,537.366,0.270319824,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,6,1,12,9,0,0,0,4,5.93422,137.5441
CHEMBL3353576,497.926,478.774,0.487859378,0.417444189,-0.34477027,0.417444189,0.34477027,0,0,0,2,1,3,4,0,11,6,0,0,0,3,4.8511,118.5193
CHEMBL3353605,538.935,520.791,0.34585012,0.417444189,-0.477639243,0.477639243,0.417444189,0,0,0,2,2,4,6,1,13,7,0,0,0,4,5.2171,126.4261
CHEMBL5287633,433.552,402.304,0.493359278,0.317717113,-0.492857739,0.492857739,0.317717113,0,0,0,3,0,3,4,2,6,10,0,0,0,3,4.5057,126.6211
CHEMBL5282846,274.309,264.229,0.779602425,0.233692144,-0.492133995,0.492133995,0.233692144,0,0,0,0,3,3,8,1,8,3,0,0,0,3,1.5841,69.4948
CHEMBL3687407,505.983,485.823,0.304614786,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,4,2,9,6,0,0,0,5,5.77162,136.5588
CHEMBL3914637,448.548,424.356,0.504826884,0.330438417,-0.301672047,0.330438417,0.301672047,0,0,0,2,2,4,7,1,8,5,0,0,0,4,3.6653,128.4027
CHEMBL3964272,508.453,492.325,0.416150141,0.572697674,-0.402652395,0.572697674,0.402652395,0,0,0,2,2,4,8,1,13,5,0,0,0,4,3.5796,120.9547
CHEMBL3976217,482.415,468.303,0.450361877,0.418745681,-0.447122679,0.447122679,0.418745681,0,0,0,1,3,4,8,1,13,4,0,0,0,4,3.2928,111.5397
CHEMBL3682584,558.578,533.378,0.282434457,0.420896306,-0.477639243,0.477639243,0.420896306,0,0,0,3,1,4,5,1,11,8,0,0,0,4,6.06082,140.1081
CHEMBL3687388,542.535,521.367,0.288883876,0.572596301,-0.477639243,0.572596301,0.477639243,1,0,1,3,1,4,5,1,11,8,1,0,1,5,6.1045,133.6131
CHEMBL3687400,560.55,537.366,0.288087105,0.572596301,-0.480487998,0.572596301,0.480487998,0,0,0,3,1,4,6,1,12,8,0,0,0,4,5.85254,137.6641
CHEMBL3687411,559.566,535.374,0.271446858,0.572596301,-0.405799676,0.572596301,0.405799676,0,0,0,3,1,4,6,1,12,9,0,0,0,4,5.51862,138.508
CHEMBL5290716,289.32,278.232,0.763953747,0.2336935,-0.507218971,0.507218971,0.2336935,0,0,0,1,2,3,8,2,8,3,0,0,0,3,1.8947,73.3646
CHEMBL5268891,289.32,278.232,0.763953747,0.233691236,-0.507942378,0.507942378,0.233691236,0,0,0,1,2,3,8,2,8,3,0,0,0,3,1.8947,73.3646
CHEMBL5271941,267.281,257.201,0.86862504,0.353496974,-0.492044207,0.492044207,0.353496974,0,0,0,1,1,2,5,1,6,3,0,0,0,2,2.8315,65.1293
CHEMBL3910516,375.424,354.256,0.673221065,0.330646382,-0.496756759,0.496756759,0.330646382,0,0,0,3,0,3,3,1,5,7,0,0,0,3,4.1635,106.1283
CHEMBL3900408,344.414,324.254,0.743051874,0.254605793,-0.36757365,0.36757365,0.254605793,0,0,0,3,0,3,2,1,4,6,0,0,0,3,3.5556,101.1349
CHEMBL4248077,391.324,378.22,0.669349121,0.415909861,-0.339375152,0.415909861,0.339375152,0,0,0,1,2,3,3,2,9,4,0,0,0,3,3.4472,92.0109
CHEMBL4242496,421.422,403.278,0.475023086,0.417754652,-0.339510079,0.417754652,0.339510079,0,0,0,2,2,4,3,1,7,4,0,0,0,4,5.47642,111.4702
CHEMBL4446136,297.31,282.19,0.831689633,0.337311268,-0.496137154,0.496137154,0.337311268,0,0,0,2,0,2,3,2,5,5,0,0,0,2,3.0453,84.059
CHEMBL4458679,281.311,266.191,0.843698237,0.33731127,-0.477583332,0.477583332,0.33731127,0,0,0,2,0,2,2,2,4,4,0,0,0,2,3.4268,82.124
CHEMBL3353589,498.91,480.766,0.456298131,0.417444189,-0.477639243,0.477639243,0.417444189,0,0,0,2,1,3,4,1,11,8,0,0,0,3,5.2801,116.9451
CHEMBL3353574,469.872,454.752,0.58374249,0.417444189,-0.365599502,0.417444189,0.365599502,0,0,0,2,1,3,4,1,11,6,0,0,0,3,4.2482,109.0197
CHEMBL3353607,510.877,496.765,0.362518332,0.417444189,-0.477639243,0.477639243,0.417444189,0,0,0,2,2,4,5,1,12,6,0,0,0,4,5.5937,117.2331
CHEMBL3577895,452.493,431.325,0.393554132,0.255746988,-0.327512194,0.327512194,0.255746988,0,0,0,3,2,5,5,1,8,6,0,0,0,5,4.9576,126.0452
CHEMBL3577905,449.457,428.289,0.42580456,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,2,2,4,4,1,8,7,0,0,0,4,5.1044,117.8568
CHEMBL3577894,442.49,419.306,0.415784907,0.307314942,-0.480986172,0.480986172,0.307314942,0,0,0,3,1,4,3,1,6,7,0,0,0,4,5.4046,124.2133
CHEMBL3577889,428.463,407.295,0.441745183,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,3,1,4,3,1,6,6,0,0,0,4,5.4757,119.8328
CHEMBL3577884,419.452,397.276,0.619541315,0.335189703,-0.492958679,0.492958679,0.335189703,0,1,1,3,0,3,3,1,6,6,0,0,0,4,4.8624,113.7308
CHEMBL3577881,417.44,397.28,0.498517416,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,2,2,4,4,1,7,6,0,0,0,4,4.5752,113.2818
CHEMBL3577879,425.887,404.719,0.542624478,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,3,0,3,2,1,6,7,0,0,0,3,5.5098,113.9223
CHEMBL4092287,559.492,540.34,0.462810359,0.451023335,-0.350516186,0.451023335,0.350516186,0,1,1,1,2,3,6,1,15,6,0,1,1,4,3.6416,120.2575
CHEMBL4648953,479.433,462.297,0.291540882,0.415985868,-0.356145906,0.415985868,0.356145906,0,2,2,3,1,4,2,1,9,2,0,1,1,6,5.8087,120.1987
CHEMBL3953123,624.441,606.297,0.241178887,0.470829419,-0.302584107,0.470829419,0.302584107,0,0,0,1,3,4,11,2,20,6,0,0,0,4,1.5345,131.2621
CHEMBL3687333,533.029,509.845,0.295997919,0.265357251,-0.544815108,0.544815108,0.265357251,0,0,0,3,2,5,6,0,9,7,0,0,0,5,4.93022,143.2433
CHEMBL3687350,472.526,452.366,0.375519842,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,5,2,9,6,0,0,0,5,4.51322,129.3438
CHEMBL3687387,542.535,521.367,0.288883876,0.572596301,-0.477639243,0.572596301,0.477639243,1,0,1,3,1,4,5,1,11,8,1,0,1,5,6.1045,133.6131
CHEMBL3682567,472.566,448.374,0.420560795,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,7,6,0,0,0,5,5.12562,131.7171
CHEMBL3682574,519.002,497.834,0.330809202,0.265357249,-0.544815108,0.544815108,0.265357249,0,0,0,3,2,5,6,0,9,6,0,0,0,5,4.44732,138.5503
CHEMBL3682576,502.592,476.384,0.381776544,0.33517965,-0.487220644,0.487220644,0.33517965,0,1,1,3,1,4,5,1,8,6,0,0,0,5,5.35042,138.1031
CHEMBL3682592,612.548,590.372,0.208884318,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,14,8,0,0,0,4,7.3693,140.7291
CHEMBL3682609,558.553,536.377,0.25607633,0.418732654,-0.477639243,0.477639243,0.418732654,1,0,1,3,1,4,4,1,11,7,1,0,1,5,6.67222,136.6271
CHEMBL3682611,550.942,532.798,0.294657144,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,12,7,0,0,0,4,6.18892,131.3851
CHEMBL3639861,502.47,485.334,0.371959744,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,11,7,0,0,0,4,5.2271,121.6381
CHEMBL3687339,510.595,486.403,0.319127303,0.265357252,-0.544815108,0.544815108,0.265357252,1,0,1,3,2,5,6,0,8,7,1,0,1,6,4.59182,140.8303
CHEMBL3687340,545.04,521.856,0.278898434,0.265357252,-0.544815108,0.544815108,0.265357252,1,0,1,3,2,5,6,0,9,7,1,0,1,6,5.24522,145.8403
CHEMBL3687371,523.035,503.883,0.274632827,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,5,1,9,6,0,0,0,5,6.50502,140.0851
CHEMBL3687377,522.573,498.381,0.300437358,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,9,8,1,0,1,5,6.13872,136.3101
CHEMBL3687389,560.55,537.366,0.280706391,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,6,1,12,9,0,0,0,4,5.68192,137.0881
CHEMBL3682540,533.479,516.343,0.327947924,0.572697671,-0.544815108,0.572697671,0.544815108,0,0,0,3,1,4,6,0,12,7,0,0,0,4,4.33992,123.7043
CHEMBL3682571,501.486,483.342,0.39690093,0.417389017,-0.477639243,0.477639243,0.417389017,0,0,0,2,2,4,5,1,11,6,0,0,0,4,5.05072,122.4891
CHEMBL3682618,529.516,509.356,0.349416244,0.572596301,-0.544815108,0.572596301,0.544815108,0,0,0,3,1,4,6,0,11,7,0,0,0,4,4.50924,128.4833
CHEMBL3687378,540.563,517.379,0.284364629,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,10,8,1,0,1,5,6.27782,136.2681
CHEMBL3687385,544.551,521.367,0.288084833,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,11,8,0,0,0,4,6.09792,135.7531
CHEMBL5083277,361.419,342.267,0.424688766,0.353518469,-0.462743375,0.462743375,0.353518469,0,0,0,1,1,2,7,0,7,7,0,0,0,2,3.75082,94.6445
CHEMBL3682585,558.578,533.378,0.252359976,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,11,9,0,0,0,4,6.48802,140.3701
CHEMBL3682595,560.55,537.366,0.288607478,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,6,2,12,8,0,0,0,4,5.58882,137.0089
CHEMBL3682598,505.983,485.823,0.304614786,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,4,2,9,6,0,0,0,5,5.77162,136.5588
CHEMBL3682614,530.524,509.356,0.32234802,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,11,7,0,0,0,4,5.84394,131.1121
CHEMBL3682620,581.366,565.238,0.269637037,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,12,7,0,0,0,4,5.9896,129.3381
CHEMBL3682621,530.524,509.356,0.309844309,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,11,8,0,0,0,4,5.7895,131.0161
CHEMBL3687325,543.523,523.363,0.312565059,0.57265033,-0.477639243,0.57265033,0.477639243,1,0,1,2,2,4,6,1,12,8,1,0,1,5,5.4995,131.4081
CHEMBL3687367,523.035,503.883,0.274632827,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,5,1,9,6,0,0,0,5,6.50502,140.0851
CHEMBL3687383,542.944,528.832,0.31022779,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,2,2,4,6,1,13,7,0,0,0,4,5.942,124.5251
CHEMBL3353582,478.957,459.805,0.378883091,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,1,4,4,1,8,7,0,0,0,4,5.4957,127.8951
CHEMBL3682543,555.554,533.378,0.300818041,0.572596301,-0.544815108,0.572596301,0.544815108,1,0,1,3,1,4,6,0,11,8,1,0,1,5,5.07822,135.7213
CHEMBL3682555,482.561,460.385,0.330965304,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,4,1,5,4,1,7,6,0,0,0,5,5.79012,137.1981
CHEMBL3639814,501.584,476.384,0.396401571,0.265305138,-0.544815108,0.544815108,0.265305138,0,1,1,3,1,4,6,0,8,6,0,0,0,5,3.97222,135.5843
CHEMBL3682577,502.592,476.384,0.379105849,0.33517965,-0.477639243,0.477639243,0.33517965,0,1,1,3,1,4,5,1,8,6,0,0,0,5,5.40222,137.5071
CHEMBL3682603,482.541,462.381,0.36420775,0.265358485,-0.544815108,0.544815108,0.265358485,0,0,0,3,2,5,6,0,8,6,0,0,0,5,3.85042,132.3643
CHEMBL3682607,536.915,520.787,0.316680623,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,12,7,0,0,0,4,5.8805,126.6481
CHEMBL4795385,438.89,418.73,0.631741164,0.258564756,-0.383035786,0.383035786,0.258564756,1,0,1,2,1,3,4,2,8,5,0,0,0,4,3.8126,115.6683
CHEMBL3967426,430.339,409.171,0.456939084,0.239872579,-0.479443249,0.479443249,0.239872579,0,0,0,1,3,4,5,1,8,3,0,0,0,4,5.6383,116.7987
CHEMBL3907933,406.913,383.729,0.620055143,0.255080222,-0.367573493,0.367573493,0.255080222,0,0,0,3,0,3,2,1,5,6,0,0,0,3,5.07842,115.5929
CHEMBL173443,337.419,314.235,0.538474495,0.337311268,-0.477583332,0.477583332,0.337311268,0,0,0,2,0,2,2,2,4,8,0,0,0,2,4.7694,100.736
CHEMBL3298923,276.261,265.173,0.693260073,0.416507362,-0.277821458,0.416507362,0.277821458,0,0,0,2,1,3,1,1,5,1,0,0,0,3,4.55712,71.2687
CHEMBL2442032,380.532,348.276,0.717051022,0.257367097,-0.488073101,0.488073101,0.257367097,1,0,1,2,0,2,3,1,4,8,1,0,1,3,4.7778,113.3919
CHEMBL3682561,529.638,500.406,0.306706223,0.26530512,-0.544815108,0.544815108,0.26530512,1,0,1,3,1,4,6,0,8,9,1,0,1,5,4.87122,144.5163
CHEMBL3687344,578.996,556.82,0.275948355,0.420708815,-0.477639243,0.477639243,0.420708815,0,0,0,3,1,4,5,2,12,7,0,0,0,4,6.06012,140.3279
CHEMBL3687355,486.593,460.385,0.350801409,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,7,8,1,0,1,5,5.58942,136.1201
CHEMBL3687363,530.524,509.356,0.315235107,0.522332088,-0.477639243,0.522332088,0.477639243,0,0,0,3,1,4,5,1,11,8,0,0,0,4,5.67332,130.5361
